strategy,entry_time,exit_time,direction,entry,exit,size,risk_dist,pnl,r_mult,reason
NY momentum,2018-07-25 17:00:00,2018-07-25 20:00:00,LONG,1231.45,1233.2,160.3696,4.53,200.46,0.39,eod
NY momentum,2018-07-26 17:00:00,2018-07-26 20:00:00,SHORT,1222.5,1223.27,157.1657,4.63,-199.6,-0.17,eod
NY momentum,2018-07-30 17:00:00,2018-07-30 20:00:00,SHORT,1221.28,1222.34,307.159,2.36,-479.17,-0.45,eod
NY momentum,2018-07-31 17:00:00,2018-07-31 20:00:00,SHORT,1224.04,1222.95,284.0188,2.53,167.57,0.43,eod
NY momentum,2018-08-01 17:00:00,2018-08-01 20:00:00,SHORT,1215.79,1218.41,118.8138,6.05,-370.7,-0.43,eod
NY momentum,2018-08-02 17:00:00,2018-08-02 20:00:00,SHORT,1207.63,1209.34,110.6072,6.46,-244.44,-0.26,eod
NY momentum,2018-08-06 17:00:00,2018-08-06 20:00:00,SHORT,1207.13,1209.37,208.6583,3.41,-571.72,-0.66,eod
NY momentum,2018-08-07 18:00:00,2018-08-07 20:00:00,SHORT,1211.04,1211.03,212.9197,3.31,-104.33,0.0,eod
NY momentum,2018-08-08 17:00:00,2018-08-08 20:00:00,LONG,1213.72,1214.3,214.8796,3.27,17.19,0.18,eod
NY momentum,2018-08-09 17:00:00,2018-08-09 20:00:00,SHORT,1212.31,1212.92,396.4711,1.77,-440.08,-0.34,eod
NY momentum,2018-08-14 18:00:00,2018-08-14 20:00:00,LONG,1193.8,1192.35,263.398,2.64,-513.63,-0.55,eod
NY momentum,2018-08-15 17:00:00,2018-08-15 20:00:00,SHORT,1174.68,1163.02,118.1677,5.83,1318.75,2.0,tp
NY momentum,2018-08-16 17:00:00,2018-08-16 20:00:00,SHORT,1174.04,1177.29,158.7136,4.42,-595.18,-0.74,eod
NY momentum,2018-08-20 17:00:00,2018-08-20 20:00:00,LONG,1190.31,1193.69,199.0741,3.49,573.33,0.97,eod
NY momentum,2018-08-21 17:00:00,2018-08-21 20:00:00,LONG,1195.51,1195.91,134.5205,5.2,-13.45,0.08,eod
NY momentum,2018-08-22 18:00:00,2018-08-22 20:00:00,LONG,1195.77,1193.04,158.7954,4.4,-512.91,-0.62,eod
NY momentum,2018-08-23 18:00:00,2018-08-23 20:00:00,SHORT,1185.56,1186.1,167.7425,4.13,-174.45,-0.13,eod
NY momentum,2018-08-27 17:00:00,2018-08-27 20:00:00,LONG,1211.2,1210.55,204.8051,3.37,-235.53,-0.19,eod
NY momentum,2018-08-28 17:00:00,2018-08-28 20:00:00,SHORT,1200.42,1202.34,76.8248,8.94,-185.92,-0.21,eod
NY momentum,2018-08-29 17:00:00,2018-08-29 20:00:00,LONG,1206.38,1206.32,235.2477,2.91,-131.74,-0.02,eod
NY momentum,2018-08-30 18:00:00,2018-08-30 20:00:00,LONG,1200.53,1199.2,300.4745,2.27,-549.87,-0.59,eod
NY momentum,2018-09-04 17:00:00,2018-09-04 20:00:00,SHORT,1191.35,1192.19,209.651,3.22,-280.93,-0.26,eod
NY momentum,2018-09-05 17:00:00,2018-09-05 20:00:00,LONG,1196.61,1198.74,335.6092,2.0,547.04,1.07,eod
NY momentum,2018-09-06 17:00:00,2018-09-06 20:00:00,LONG,1199.81,1202.33,236.0178,2.86,476.76,0.88,eod
NY momentum,2018-09-10 17:00:00,2018-09-10 20:00:00,SHORT,1195.52,1194.14,234.8091,2.89,206.63,0.48,eod
NY momentum,2018-09-11 17:00:00,2018-09-11 20:00:00,LONG,1198.42,1196.77,156.9262,4.33,-337.39,-0.38,eod
NY momentum,2018-09-12 17:00:00,2018-09-12 20:00:00,LONG,1205.44,1205.84,149.0799,4.53,-14.91,0.09,eod
NY momentum,2018-09-13 18:00:00,2018-09-13 20:00:00,SHORT,1201.39,1202.86,170.7437,3.95,-336.37,-0.37,eod
NY momentum,2018-09-17 18:00:00,2018-09-17 20:00:00,SHORT,1201.1,1198.82,243.7164,2.75,433.82,0.83,eod
NY momentum,2018-09-19 18:00:00,2018-09-19 20:00:00,SHORT,1203.91,1203.49,396.0822,1.7,-31.69,0.25,eod
NY momentum,2018-09-20 17:00:00,2018-09-20 20:00:00,LONG,1207.03,1209.31,217.8709,3.08,387.81,0.74,eod
NY momentum,2018-09-24 17:00:00,2018-09-24 20:00:00,SHORT,1198.63,1198.21,261.1749,2.58,-20.89,0.16,eod
NY momentum,2018-09-26 17:00:00,2018-09-26 20:00:00,SHORT,1194.27,1196.21,69.8148,9.63,-170.35,-0.2,eod
NY momentum,2018-09-27 18:00:00,2018-09-27 20:00:00,SHORT,1182.84,1183.7,231.1255,2.9,-314.33,-0.3,eod
NY momentum,2018-10-02 17:00:00,2018-10-02 20:00:00,SHORT,1203.18,1206.06,231.2378,2.88,-781.58,-1.0,stop
NY momentum,2018-10-03 17:00:00,2018-10-03 20:00:00,SHORT,1197.19,1198.48,173.8077,3.78,-311.12,-0.34,eod
NY momentum,2018-10-04 17:00:00,2018-10-04 20:00:00,LONG,1199.74,1198.85,174.1367,3.75,-242.05,-0.24,eod
NY momentum,2018-10-08 17:00:00,2018-10-08 20:00:00,LONG,1187.91,1189.73,158.0831,4.11,208.67,0.44,eod
NY momentum,2018-10-09 18:00:00,2018-10-09 20:00:00,LONG,1189.45,1190.25,184.4243,3.53,55.33,0.23,eod
NY momentum,2018-10-10 17:00:00,2018-10-10 20:00:00,LONG,1194.7,1193.02,114.9557,5.66,-250.6,-0.3,eod
NY momentum,2018-10-11 18:00:00,2018-10-11 20:00:00,LONG,1223.09,1220.85,96.2211,6.73,-263.65,-0.33,eod
NY momentum,2018-10-16 17:00:00,2018-10-16 20:00:00,SHORT,1224.77,1225.07,116.3268,5.54,-93.06,-0.05,eod
NY momentum,2018-10-17 18:00:00,2018-10-17 20:00:00,SHORT,1221.88,1222.34,196.6172,3.27,-188.75,-0.14,eod
NY momentum,2018-10-18 17:00:00,2018-10-18 20:00:00,SHORT,1225.65,1225.29,189.3692,3.38,-26.51,0.11,eod
NY momentum,2018-10-22 18:00:00,2018-10-22 20:00:00,SHORT,1222.2,1222.52,301.3471,2.12,-247.1,-0.15,eod
NY momentum,2018-10-23 17:00:00,2018-10-23 20:00:00,SHORT,1230.12,1231.01,154.4715,4.11,-214.72,-0.22,eod
NY momentum,2018-10-24 17:00:00,2018-10-24 20:00:00,LONG,1233.44,1235.55,91.4556,6.91,147.24,0.31,eod
NY momentum,2018-10-25 17:00:00,2018-10-25 20:00:00,LONG,1231.7,1231.06,151.0677,4.19,-172.22,-0.15,eod
NY momentum,2018-10-29 18:00:00,2018-10-29 20:00:00,LONG,1229.67,1228.96,99.9201,6.31,-120.9,-0.11,eod
NY momentum,2018-10-30 18:00:00,2018-10-30 20:00:00,SHORT,1222.83,1221.26,312.8296,2.01,334.73,0.78,eod
NY momentum,2018-10-31 17:00:00,2018-10-31 20:00:00,SHORT,1214.67,1216.25,146.6443,4.3,-305.02,-0.37,eod
NY momentum,2018-11-01 18:00:00,2018-11-01 20:00:00,SHORT,1233.56,1232.82,133.0758,4.71,31.94,0.16,eod
NY momentum,2018-11-05 17:00:00,2018-11-05 20:00:00,LONG,1231.23,1230.47,229.4656,2.73,-289.13,-0.28,eod
NY momentum,2018-11-06 17:00:00,2018-11-06 20:00:00,LONG,1227.02,1227.02,165.974,3.75,-82.99,0.0,stop
NY momentum,2018-11-07 17:00:00,2018-11-07 20:00:00,SHORT,1226.4,1226.4,187.5356,3.31,-93.77,-0.0,eod
NY momentum,2018-11-08 17:00:00,2018-11-08 20:00:00,LONG,1223.59,1221.13,104.7153,5.91,-309.96,-0.42,eod
NY momentum,2018-11-12 18:00:00,2018-11-12 20:00:00,SHORT,1200.43,1203.72,187.0044,3.29,-708.75,-1.0,stop
NY momentum,2018-11-13 17:00:00,2018-11-13 20:00:00,LONG,1201.93,1203.79,195.2482,3.11,265.54,0.6,eod
NY momentum,2018-11-14 17:00:00,2018-11-14 20:00:00,LONG,1210.69,1208.61,63.9602,9.52,-165.02,-0.22,eod
NY momentum,2018-11-19 18:00:00,2018-11-19 20:00:00,LONG,1223.98,1221.89,290.3976,2.09,-752.13,-1.0,stop
NY momentum,2018-11-20 18:00:00,2018-11-20 20:00:00,SHORT,1221.93,1221.32,246.0732,2.43,27.07,0.25,eod
NY momentum,2018-11-21 17:00:00,2018-11-21 20:00:00,SHORT,1225.59,1225.85,221.9324,2.69,-168.67,-0.1,eod
NY momentum,2018-11-26 17:00:00,2018-11-26 20:00:00,SHORT,1222.21,1221.57,396.1345,1.5,55.46,0.43,eod
NY momentum,2018-11-27 18:00:00,2018-11-27 20:00:00,LONG,1214.58,1214.77,249.0654,2.38,-77.21,0.08,eod
NY momentum,2018-11-29 17:00:00,2018-11-29 20:00:00,SHORT,1224.13,1224.17,152.2573,3.88,-82.22,-0.01,eod
NY momentum,2018-12-03 17:00:00,2018-12-03 20:00:00,SHORT,1230.43,1234.95,130.3484,4.52,-654.35,-1.0,stop
NY momentum,2018-12-04 18:00:00,2018-12-04 20:00:00,SHORT,1238.98,1236.06,125.4266,4.64,303.53,0.63,eod
NY momentum,2018-12-05 18:00:00,2018-12-05 20:00:00,SHORT,1237.23,1240.21,196.1033,2.98,-682.44,-1.0,stop
NY momentum,2018-12-06 18:00:00,2018-12-06 20:00:00,SHORT,1237.72,1238.83,143.4286,4.02,-230.92,-0.28,eod
NY momentum,2018-12-10 18:00:00,2018-12-10 20:00:00,LONG,1244.74,1245.44,174.3333,3.29,34.87,0.21,eod
NY momentum,2018-12-11 18:00:00,2018-12-11 20:00:00,SHORT,1243.14,1245.32,172.6004,3.32,-462.57,-0.66,eod
NY momentum,2018-12-12 17:00:00,2018-12-12 20:00:00,SHORT,1245.32,1244.98,174.6292,3.25,-27.94,0.1,eod
NY momentum,2018-12-13 18:00:00,2018-12-13 20:00:00,SHORT,1241.87,1242.52,261.0102,2.17,-300.16,-0.3,eod
NY momentum,2018-12-17 18:00:00,2018-12-17 20:00:00,SHORT,1245.7,1247.12,203.6542,2.76,-389.59,-0.51,eod
NY momentum,2018-12-18 18:00:00,2018-12-18 20:00:00,LONG,1249.78,1249.05,380.8417,1.46,-467.29,-0.5,eod
NY momentum,2018-12-19 18:00:00,2018-12-19 20:00:00,SHORT,1243.12,1245.04,45.719,12.04,-111.1,-0.16,eod
NY momentum,2018-12-20 18:00:00,2018-12-20 20:00:00,SHORT,1259.97,1260.99,78.3195,7.01,-119.05,-0.15,eod
NY momentum,2018-12-26 18:00:00,2018-12-26 20:00:00,SHORT,1266.58,1270.47,74.4424,7.36,-326.8,-0.53,eod
NY momentum,2018-12-27 18:00:00,2018-12-27 20:00:00,SHORT,1275.1,1277.64,109.4633,4.97,-332.77,-0.51,eod
NY momentum,2019-01-02 18:00:00,2019-01-02 20:00:00,LONG,1285.1,1288.24,85.9713,6.28,226.36,0.5,eod
NY momentum,2019-01-03 18:00:00,2019-01-03 20:00:00,LONG,1293.88,1296.92,112.7504,4.81,285.26,0.63,eod
NY momentum,2019-01-07 18:00:00,2019-01-07 20:00:00,LONG,1288.88,1286.54,233.2962,2.33,-660.93,-1.0,stop
NY momentum,2019-01-08 18:00:00,2019-01-08 20:00:00,SHORT,1284.76,1285.72,198.7053,2.7,-292.1,-0.36,eod
NY momentum,2019-01-09 18:00:00,2019-01-09 20:00:00,LONG,1293.46,1292.48,121.5126,4.38,-179.84,-0.22,eod
NY momentum,2019-01-10 18:00:00,2019-01-10 20:00:00,SHORT,1286.56,1289.2,200.8272,2.64,-630.6,-1.0,stop
NY momentum,2019-01-14 18:00:00,2019-01-14 20:00:00,SHORT,1291.82,1292.94,316.8931,1.65,-513.37,-0.68,eod
NY momentum,2019-01-15 18:00:00,2019-01-15 20:00:00,LONG,1289.68,1289.1,137.6415,3.75,-148.65,-0.15,eod
NY momentum,2019-01-16 18:00:00,2019-01-16 20:00:00,SHORT,1293.92,1294.7,276.3338,1.86,-354.54,-0.42,eod
NY momentum,2019-01-17 18:00:00,2019-01-17 20:00:00,SHORT,1292.06,1290.75,137.2113,3.71,112.1,0.35,eod
NY momentum,2019-01-22 18:00:00,2019-01-22 20:00:00,LONG,1284.9,1285.01,241.4638,2.11,-95.86,0.05,eod
NY momentum,2019-01-23 18:00:00,2019-01-23 20:00:00,SHORT,1282.66,1284.4,197.1717,2.57,-441.66,-0.68,eod
NY momentum,2019-01-24 18:00:00,2019-01-24 20:00:00,LONG,1280.72,1280.0,244.8392,2.05,-299.93,-0.35,eod
NY momentum,2019-01-28 18:00:00,2019-01-28 20:00:00,SHORT,1302.92,1303.17,248.8484,2.0,-184.89,-0.12,eod
NY momentum,2019-01-29 18:00:00,2019-01-29 20:00:00,LONG,1311.26,1313.76,170.3767,2.9,342.46,0.86,eod
NY momentum,2019-01-30 18:00:00,2019-01-30 20:00:00,LONG,1320.2,1318.11,34.6392,14.35,-89.61,-0.15,eod
NY momentum,2019-01-31 18:00:00,2019-01-31 20:00:00,SHORT,1321.22,1318.24,133.7216,3.71,331.23,0.8,eod
NY momentum,2019-02-04 18:00:00,2019-02-04 20:00:00,SHORT,1312.12,1312.78,134.4341,3.71,-155.94,-0.18,eod
NY momentum,2019-02-05 18:00:00,2019-02-05 20:00:00,SHORT,1315.0,1315.0,337.0801,1.47,-168.54,-0.0,stop
NY momentum,2019-02-06 18:00:00,2019-02-06 20:00:00,SHORT,1306.44,1303.84,71.7515,6.87,150.68,0.38,eod
NY momentum,2019-02-07 18:00:00,2019-02-07 20:00:00,SHORT,1309.86,1309.73,259.7458,1.9,-94.29,0.07,eod
NY momentum,2019-02-11 18:00:00,2019-02-11 20:00:00,LONG,1307.97,1307.86,248.5125,1.98,-154.08,-0.06,eod
NY momentum,2019-02-13 18:00:00,2019-02-13 20:00:00,SHORT,1305.68,1308.74,66.45,7.36,-236.1,-0.41,eod
NY momentum,2019-02-14 18:00:00,2019-02-14 20:00:00,SHORT,1312.26,1311.68,138.6262,3.51,12.48,0.17,eod
NY momentum,2019-02-20 18:00:00,2019-02-20 20:00:00,SHORT,1338.7,1337.41,51.229,9.49,40.83,0.14,eod
NY momentum,2019-02-21 18:00:00,2019-02-21 20:00:00,SHORT,1323.5,1325.16,72.8114,6.68,-157.27,-0.25,eod
NY momentum,2019-02-25 18:00:00,2019-02-25 20:00:00,LONG,1326.98,1327.68,171.1043,2.83,35.93,0.25,eod
NY momentum,2019-02-26 18:00:00,2019-02-26 20:00:00,LONG,1328.34,1328.28,122.6804,3.94,-68.7,-0.02,eod
NY momentum,2019-02-27 18:00:00,2019-02-27 20:00:00,LONG,1319.28,1318.22,166.3547,2.9,-259.01,-0.36,eod
NY momentum,2019-02-28 18:00:00,2019-02-28 20:00:00,SHORT,1313.48,1314.33,156.1808,3.07,-211.31,-0.28,eod
NY momentum,2019-03-05 18:00:00,2019-03-05 20:00:00,LONG,1287.52,1287.82,82.9031,5.74,-15.75,0.05,eod
NY momentum,2019-03-06 18:00:00,2019-03-06 19:00:00,SHORT,1285.58,1288.11,187.7381,2.53,-569.41,-1.0,stop
NY momentum,2019-03-07 18:00:00,2019-03-07 20:00:00,SHORT,1285.94,1286.34,304.4855,1.54,-277.08,-0.27,eod
NY momentum,2019-03-11 17:00:00,2019-03-11 20:00:00,LONG,1293.38,1294.76,158.9512,2.92,138.29,0.47,eod
NY momentum,2019-03-12 17:00:00,2019-03-12 20:00:00,LONG,1301.21,1303.88,122.7448,3.79,265.5,0.7,eod
NY momentum,2019-03-13 17:00:00,2019-03-13 20:00:00,SHORT,1308.73,1306.08,134.5361,3.47,289.25,0.76,eod
NY momentum,2019-03-14 17:00:00,2019-03-14 20:00:00,SHORT,1295.84,1295.84,251.9934,1.86,-126.0,-0.0,stop
NY momentum,2019-03-18 17:00:00,2019-03-18 19:00:00,LONG,1303.5,1303.5,239.4583,1.95,-119.73,0.0,stop
NY momentum,2019-03-19 17:00:00,2019-03-19 17:00:00,SHORT,1305.04,1306.44,333.4883,1.39,-631.29,-1.0,stop
NY momentum,2019-03-20 17:00:00,2019-03-20 20:00:00,LONG,1312.96,1317.73,30.3772,15.03,129.8,0.32,eod
NY momentum,2019-03-21 17:00:00,2019-03-21 19:00:00,LONG,1309.12,1306.8,197.888,2.31,-556.66,-1.0,stop
NY momentum,2019-03-25 17:00:00,2019-03-25 20:00:00,SHORT,1321.56,1321.52,121.2793,3.72,-57.0,0.01,eod
NY momentum,2019-03-27 17:00:00,2019-03-27 20:00:00,SHORT,1309.66,1307.8,155.7033,2.89,211.76,0.64,eod
NY momentum,2019-03-28 17:00:00,2019-03-28 19:00:00,SHORT,1289.96,1291.9,232.64,1.94,-567.64,-1.0,stop
NY momentum,2019-04-01 18:00:00,2019-04-01 20:00:00,SHORT,1287.3,1288.2,101.4104,4.38,-140.96,-0.2,eod
NY momentum,2019-04-02 18:00:00,2019-04-02 20:00:00,LONG,1292.14,1291.3,142.625,3.1,-192.12,-0.27,eod
NY momentum,2019-04-03 18:00:00,2019-04-03 19:00:00,SHORT,1289.9,1291.76,236.1412,1.86,-558.0,-1.0,stop
NY momentum,2019-04-04 18:00:00,2019-04-04 20:00:00,LONG,1292.14,1291.54,78.6153,5.51,-87.03,-0.11,eod
NY momentum,2019-04-08 18:00:00,2019-04-08 18:00:00,SHORT,1297.36,1298.26,480.9654,0.9,-672.39,-1.0,stop
NY momentum,2019-04-09 18:00:00,2019-04-09 20:00:00,SHORT,1303.77,1303.49,258.264,1.64,-57.59,0.17,eod
NY momentum,2019-04-10 18:00:00,2019-04-10 20:00:00,SHORT,1307.88,1307.7,116.2737,3.62,-37.21,0.05,eod
NY momentum,2019-04-11 18:00:00,2019-04-11 20:00:00,SHORT,1292.18,1293.29,100.2285,4.19,-161.67,-0.27,eod
NY momentum,2019-04-15 18:00:00,2019-04-15 20:00:00,SHORT,1287.53,1287.24,168.2802,2.48,-37.02,0.11,eod
NY momentum,2019-04-16 18:00:00,2019-04-16 20:00:00,LONG,1276.46,1276.3,130.0743,3.2,-85.46,-0.05,eod
NY momentum,2019-04-17 18:00:00,2019-04-17 20:00:00,LONG,1273.58,1274.32,289.6881,1.43,69.53,0.52,eod
NY momentum,2019-04-22 18:00:00,2019-04-22 20:00:00,LONG,1275.04,1275.65,248.1257,1.67,25.56,0.36,eod
NY momentum,2019-04-23 18:00:00,2019-04-23 20:00:00,SHORT,1272.03,1270.49,148.0075,2.79,153.48,0.55,eod
NY momentum,2019-04-24 18:00:00,2019-04-24 20:00:00,SHORT,1275.73,1274.42,152.6648,2.71,123.66,0.48,eod
NY momentum,2019-04-25 18:00:00,2019-04-25 19:00:00,SHORT,1276.88,1278.5,257.0694,1.61,-543.19,-1.0,stop
NY momentum,2019-04-29 18:00:00,2019-04-29 20:00:00,LONG,1279.7,1281.84,227.897,1.79,376.03,1.2,eod
NY momentum,2019-04-30 18:00:00,2019-04-30 20:00:00,SHORT,1283.06,1282.52,219.1973,1.87,8.11,0.29,eod
NY momentum,2019-05-01 18:00:00,2019-05-01 20:00:00,SHORT,1276.65,1277.02,28.8654,14.19,-25.03,-0.03,eod
NY momentum,2019-05-02 18:00:00,2019-05-02 20:00:00,SHORT,1270.53,1271.77,199.6813,2.05,-347.45,-0.61,eod
NY momentum,2019-05-06 18:00:00,2019-05-06 20:00:00,SHORT,1281.04,1282.88,136.2539,2.97,-320.2,-0.62,eod
NY momentum,2019-05-07 18:00:00,2019-05-07 20:00:00,SHORT,1283.92,1286.12,132.3616,3.03,-358.7,-0.73,eod
NY momentum,2019-05-08 18:00:00,2019-05-08 20:00:00,LONG,1280.1,1281.87,208.3774,1.9,263.18,0.93,eod
NY momentum,2019-05-09 18:00:00,2019-05-09 20:00:00,SHORT,1283.92,1284.38,146.7497,2.71,-142.35,-0.17,eod
NY momentum,2019-05-13 18:00:00,2019-05-13 20:00:00,SHORT,1300.01,1302.52,157.7589,2.51,-474.85,-1.0,stop
NY momentum,2019-05-14 18:00:00,2019-05-14 20:00:00,LONG,1296.7,1297.29,155.3671,2.51,14.45,0.24,eod
NY momentum,2019-05-15 18:00:00,2019-05-15 20:00:00,SHORT,1296.54,1296.24,161.0765,2.42,-32.22,0.12,eod
NY momentum,2019-05-16 18:00:00,2019-05-16 20:00:00,LONG,1286.66,1285.82,228.2311,1.7,-305.83,-0.49,eod
NY momentum,2019-05-20 18:00:00,2019-05-20 20:00:00,LONG,1277.36,1276.16,154.8442,2.48,-261.69,-0.48,eod
NY momentum,2019-05-21 18:00:00,2019-05-21 20:00:00,LONG,1274.62,1274.08,160.1206,2.38,-166.05,-0.23,eod
NY momentum,2019-05-22 18:00:00,2019-05-22 20:00:00,SHORT,1273.23,1274.04,217.6012,1.74,-285.06,-0.47,eod
NY momentum,2019-05-23 18:00:00,2019-05-23 20:00:00,SHORT,1283.36,1283.49,107.6688,3.48,-67.83,-0.04,eod
NY momentum,2019-05-28 18:00:00,2019-05-28 20:00:00,LONG,1279.3,1279.3,149.3883,2.5,-74.69,0.0,stop
NY momentum,2019-05-29 18:00:00,2019-05-29 20:00:00,SHORT,1279.82,1279.73,102.9551,3.61,-42.21,0.02,eod
NY momentum,2019-05-30 18:00:00,2019-05-30 20:00:00,LONG,1288.04,1291.61,147.2381,2.52,450.99,1.41,eod
NY momentum,2019-06-03 18:00:00,2019-06-03 20:00:00,LONG,1324.96,1326.92,49.9752,7.5,73.46,0.26,eod
NY momentum,2019-06-04 18:00:00,2019-06-04 20:00:00,LONG,1325.09,1326.88,68.9887,5.44,89.48,0.33,eod
NY momentum,2019-06-05 18:00:00,2019-06-05 20:00:00,LONG,1331.02,1328.98,97.0432,3.87,-246.49,-0.53,eod
NY momentum,2019-06-06 18:00:00,2019-06-06 20:00:00,SHORT,1335.34,1333.1,57.9665,6.43,101.27,0.35,eod
NY momentum,2019-06-10 18:00:00,2019-06-10 20:00:00,LONG,1327.41,1328.58,83.3976,4.48,55.88,0.26,eod
NY momentum,2019-06-11 18:00:00,2019-06-11 20:00:00,SHORT,1326.52,1326.54,146.1724,2.56,-74.99,-0.01,eod
NY momentum,2019-06-12 18:00:00,2019-06-12 20:00:00,LONG,1333.9,1333.85,207.9788,1.79,-113.76,-0.03,eod
NY momentum,2019-06-13 18:00:00,2019-06-13 20:00:00,LONG,1342.08,1343.94,99.2237,3.73,135.64,0.5,eod
NY momentum,2019-06-17 18:00:00,2019-06-17 20:00:00,SHORT,1339.68,1339.58,145.0781,2.56,-56.58,0.04,eod
NY momentum,2019-06-18 18:00:00,2019-06-18 20:00:00,SHORT,1346.26,1345.17,110.3503,3.35,65.88,0.33,eod
NY momentum,2019-06-19 18:00:00,2019-06-19 20:00:00,LONG,1360.32,1371.29,20.4152,18.11,213.81,0.61,eod
NY momentum,2019-06-24 18:00:00,2019-06-24 20:00:00,LONG,1419.37,1424.52,50.498,7.36,235.17,0.7,eod
NY momentum,2019-06-25 18:00:00,2019-06-25 20:00:00,SHORT,1423.82,1414.74,26.9781,13.86,231.39,0.65,eod
NY momentum,2019-06-26 18:00:00,2019-06-26 20:00:00,SHORT,1409.48,1410.05,68.7937,5.47,-73.82,-0.1,eod
NY momentum,2019-06-27 18:00:00,2019-06-27 20:00:00,LONG,1409.77,1414.25,99.2097,3.78,394.85,1.19,eod
NY momentum,2019-07-01 18:00:00,2019-07-01 20:00:00,SHORT,1383.92,1385.95,77.4274,4.89,-196.12,-0.42,eod
NY momentum,2019-07-02 18:00:00,2019-07-02 20:00:00,LONG,1418.4,1434.5,21.0239,17.89,328.18,0.9,eod
NY momentum,2019-07-03 18:00:00,2019-07-03 18:00:00,LONG,1419.24,1416.24,126.0112,3.01,-442.3,-1.0,stop
NY momentum,2019-07-04 18:00:00,2019-07-04 18:00:00,SHORT,1416.1,1416.1,680.4374,0.55,-340.22,-0.0,stop
NY momentum,2019-07-08 18:00:00,2019-07-08 20:00:00,SHORT,1394.98,1392.22,51.2964,7.16,116.44,0.39,eod
NY momentum,2019-07-09 18:00:00,2019-07-09 20:00:00,LONG,1396.92,1392.42,82.0366,4.49,-409.36,-1.0,stop
NY momentum,2019-07-10 18:00:00,2019-07-10 20:00:00,LONG,1418.22,1425.42,39.8511,9.13,267.12,0.79,eod
NY momentum,2019-07-11 18:00:00,2019-07-11 20:00:00,SHORT,1403.78,1406.74,34.6887,10.56,-120.02,-0.28,eod
NY momentum,2019-07-16 18:00:00,2019-07-16 20:00:00,SHORT,1406.54,1404.9,29.5019,12.37,33.93,0.13,eod
NY momentum,2019-07-17 18:00:00,2019-07-17 20:00:00,LONG,1428.92,1427.68,64.058,5.7,-111.27,-0.22,eod
NY momentum,2019-07-18 18:00:00,2019-07-18 20:00:00,LONG,1446.96,1441.5,16.2292,22.41,-96.68,-0.24,eod
NY momentum,2019-07-22 18:00:00,2019-07-22 20:00:00,SHORT,1425.24,1421.05,70.6919,5.13,260.85,0.82,eod
NY momentum,2019-07-23 18:00:00,2019-07-23 20:00:00,SHORT,1417.49,1419.08,54.7083,6.67,-114.18,-0.24,eod
NY momentum,2019-07-24 18:00:00,2019-07-24 20:00:00,LONG,1425.52,1423.72,67.9419,5.35,-156.95,-0.34,eod
NY momentum,2019-07-25 18:00:00,2019-07-25 20:00:00,LONG,1414.06,1416.36,54.9514,6.58,98.91,0.35,eod
NY momentum,2019-07-29 18:00:00,2019-07-29 20:00:00,LONG,1426.48,1425.1,43.3886,8.35,-81.57,-0.17,eod
NY momentum,2019-07-30 18:00:00,2019-07-30 20:00:00,LONG,1431.01,1430.62,78.5864,4.6,-70.18,-0.09,eod
NY momentum,2019-07-31 18:00:00,2019-07-31 20:00:00,SHORT,1412.82,1407.26,17.5777,20.49,88.77,0.27,eod
NY momentum,2019-08-01 18:00:00,2019-08-01 20:00:00,LONG,1444.8,1441.76,12.4287,29.04,-43.96,-0.1,eod
NY momentum,2019-08-05 18:00:00,2019-08-05 20:00:00,SHORT,1468.19,1470.1,36.0465,10.0,-86.76,-0.19,eod
NY momentum,2019-08-06 18:00:00,2019-08-06 20:00:00,LONG,1474.18,1477.62,59.1147,6.08,173.21,0.56,eod
NY momentum,2019-08-07 18:00:00,2019-08-07 20:00:00,SHORT,1500.28,1504.38,24.2917,14.86,-111.98,-0.28,eod
NY momentum,2019-08-08 18:00:00,2019-08-08 20:00:00,LONG,1504.58,1502.75,23.2053,15.5,-54.07,-0.12,eod
NY momentum,2019-08-12 18:00:00,2019-08-12 20:00:00,LONG,1510.78,1510.64,24.2538,14.8,-15.52,-0.01,eod
NY momentum,2019-08-13 18:00:00,2019-08-13 20:00:00,SHORT,1501.84,1503.3,37.7955,9.49,-74.08,-0.15,eod
NY momentum,2019-08-14 18:00:00,2019-08-14 20:00:00,SHORT,1516.44,1516.84,24.0423,14.88,-21.64,-0.03,eod
NY momentum,2019-08-15 18:00:00,2019-08-15 20:00:00,LONG,1523.38,1525.22,40.754,8.77,54.61,0.21,eod
NY momentum,2019-08-19 18:00:00,2019-08-19 20:00:00,SHORT,1495.84,1497.02,37.2158,9.61,-62.52,-0.12,eod
NY momentum,2019-08-20 18:00:00,2019-08-20 20:00:00,LONG,1507.55,1506.27,100.1807,3.56,-178.32,-0.36,eod
NY momentum,2019-08-21 18:00:00,2019-08-21 20:00:00,SHORT,1502.29,1501.44,48.2333,7.35,17.03,0.12,eod
NY momentum,2019-08-22 18:00:00,2019-08-22 20:00:00,SHORT,1498.27,1496.32,117.026,3.03,169.69,0.64,eod
NY momentum,2019-08-26 18:00:00,2019-08-26 20:00:00,SHORT,1527.1,1528.38,91.9836,3.87,-163.73,-0.33,eod
NY momentum,2019-08-27 18:00:00,2019-08-27 20:00:00,SHORT,1541.99,1543.66,54.2336,6.52,-117.69,-0.26,eod
